ENSMUSG00000118439,438
ENSMUSG00000017057,59149
ENSMUSG00000036699,3171
ENSMUSG00000083130,374
ENSMUSG00000081159,605
ENSMUSG00000083755,495
ENSMUSG00000016239,33988
ENSMUSG00000119926,103
ENSMUSG00000081407,293
ENSMUSG00002075949,136
ENSMUSG00000079642,3375
ENSMUSG00000065031,97
ENSMUSG00000091556,68229
ENSMUSG00002075022,55
ENSMUSG00002075986,127
ENSMUSG00000000838,39161
ENSMUSG00002076413,127
ENSMUSG00000062170,42633
ENSMUSG00000083046,227
ENSMUSG00000071748,4225
ENSMUSG00000056815,678
ENSMUSG00000082228,855
ENSMUSG00000065689,120
ENSMUSG00000086676,4673
ENSMUSG00000031189,507743
ENSMUSG00000082926,749
ENSMUSG00000100511,214329
ENSMUSG00000059690,678
ENSMUSG00000035847,22015
ENSMUSG00000058670,3406
ENSMUSG00000088282,122
ENSMUSG00000082772,2036
ENSMUSG00000081639,254
ENSMUSG00000082690,363
ENSMUSG00000062791,24014
ENSMUSG00000089372,104
ENSMUSG00000049815,26820
ENSMUSG00002076322,274
ENSMUSG00000082382,354
ENSMUSG00000043569,15372
ENSMUSG00000119321,106
ENSMUSG00000083250,2794
ENSMUSG00000081739,6513
ENSMUSG00000082126,663
ENSMUSG00000085722,641
ENSMUSG00000103504,1064
ENSMUSG00002075700,120
ENSMUSG00000065898,107
ENSMUSG00000086244,2849
ENSMUSG00000089284,131
ENSMUSG00002075379,277
ENSMUSG00000084337,1001
ENSMUSG00000081900,785
ENSMUSG00000052854,96101
ENSMUSG00000031271,5958
ENSMUSG00000031270,7162
ENSMUSG00000042525,1781
ENSMUSG00000083180,709
ENSMUSG00000042515,28291
ENSMUSG00000086807,116544
ENSMUSG00000081869,687
ENSMUSG00000051257,4486
ENSMUSG00000084205,789
ENSMUSG00000082125,721
ENSMUSG00000031194,821
ENSMUSG00000085757,16472
ENSMUSG00000081001,481
ENSMUSG00000081765,485
ENSMUSG00000087587,28083
ENSMUSG00000065716,118
ENSMUSG00000055357,3257
ENSMUSG00000072844,3874
ENSMUSG00000087263,6185
ENSMUSG00000086695,1138
ENSMUSG00000035299,111176
ENSMUSG00000121571,11601
ENSMUSG00000065602,82
ENSMUSG00000065536,107
ENSMUSG00000082778,999
ENSMUSG00002076803,106
ENSMUSG00000025260,2597
ENSMUSG00000025257,11713
ENSMUSG00000041133,46266
ENSMUSG00000083474,463
ENSMUSG00000081306,1029
ENSMUSG00000087403,32667
ENSMUSG00000041096,5570
ENSMUSG00000056679,25106
ENSMUSG00000041115,80922
ENSMUSG00000082121,822
ENSMUSG00000084361,309
ENSMUSG00000081897,155
ENSMUSG00000083200,2607
ENSMUSG00000119616,109
ENSMUSG00000041718,56646
ENSMUSG00000080922,329
ENSMUSG00000084944,521
ENSMUSG00000031351,44204
ENSMUSG00000089357,65
ENSMUSG00000050424,2784
ENSMUSG00000109025,1467
ENSMUSG00000046287,3404
ENSMUSG00000079845,8133
ENSMUSG00000057836,10724
ENSMUSG00000092255,7699
ENSMUSG00000067771,12215
ENSMUSG00000071745,12218
ENSMUSG00000072479,10076
ENSMUSG00000079566,1687
ENSMUSG00000073125,10698
ENSMUSG00000067768,8104
ENSMUSG00000078317,2504
ENSMUSG00000031362,9380
ENSMUSG00000058147,10850
ENSMUSG00000080952,825
ENSMUSG00000072249,846
ENSMUSG00000081959,831
ENSMUSG00000083123,527
ENSMUSG00000045797,1780
ENSMUSG00000087021,512
ENSMUSG00000047344,68183
ENSMUSG00000079694,5971
ENSMUSG00000015342,40494
ENSMUSG00000100200,534
ENSMUSG00000065155,157
ENSMUSG00000083670,359
ENSMUSG00000083608,306
ENSMUSG00000100448,509
ENSMUSG00000015340,34072
ENSMUSG00000089205,62
ENSMUSG00000088839,63
ENSMUSG00000081806,282
ENSMUSG00000081943,798
ENSMUSG00000031297,6798
ENSMUSG00000046032,124767
ENSMUSG00000088114,119
ENSMUSG00000083781,268
ENSMUSG00000077303,133
ENSMUSG00000042903,6345
ENSMUSG00000090141,2616
ENSMUSG00000031304,3877
ENSMUSG00000079487,23205
ENSMUSG00000096056,25509
ENSMUSG00000031302,26769
ENSMUSG00000120504,420
ENSMUSG00000047797,1893
ENSMUSG00000031310,16465
ENSMUSG00000031311,19036
ENSMUSG00000031312,4453
ENSMUSG00000083897,211
ENSMUSG00000081674,1260
ENSMUSG00000120836,244
ENSMUSG00000121530,18149
ENSMUSG00000118418,498
ENSMUSG00000031156,10220
ENSMUSG00000031157,4488
ENSMUSG00000039278,4588
ENSMUSG00000031160,4331
ENSMUSG00000031161,17767
ENSMUSG00000082054,712
ENSMUSG00000031162,8650
ENSMUSG00000031163,14292
ENSMUSG00000083518,867
ENSMUSG00000080877,385
ENSMUSG00000082404,428
ENSMUSG00000068243,170
ENSMUSG00000031158,10572
ENSMUSG00000065648,99
ENSMUSG00000094802,11050
ENSMUSG00000094577,9671
ENSMUSG00000121587,11047
ENSMUSG00000096867,11053
ENSMUSG00000094427,2826
ENSMUSG00000095065,2841
ENSMUSG00000094592,11052
ENSMUSG00000093899,3013
ENSMUSG00000094118,2820
ENSMUSG00000082751,3236
ENSMUSG00000082462,482
ENSMUSG00000083978,598
ENSMUSG00000081870,2269
ENSMUSG00000081502,2466
ENSMUSG00000082584,646
ENSMUSG00000025051,2680
ENSMUSG00000072888,4132
ENSMUSG00000059663,4167
ENSMUSG00000081812,1215
ENSMUSG00000068113,25054
ENSMUSG00000090102,1232
ENSMUSG00002076901,101
ENSMUSG00000083099,22744
ENSMUSG00000082675,941
ENSMUSG00000082890,257
ENSMUSG00000042271,12922
ENSMUSG00000083311,965
ENSMUSG00000090122,1542
ENSMUSG00000031278,72542
ENSMUSG00000082929,490
ENSMUSG00000071680,212
ENSMUSG00000082546,644
ENSMUSG00000082752,547
ENSMUSG00000083037,732
ENSMUSG00000083392,1193
ENSMUSG00000082669,271
ENSMUSG00000095770,777
ENSMUSG00000118402,1928
ENSMUSG00000114897,762
ENSMUSG00000096194,1906
ENSMUSG00000094391,1496
ENSMUSG00000095754,1704
ENSMUSG00000118441,1700
ENSMUSG00000086580,639
ENSMUSG00000086906,497
ENSMUSG00000118465,1700
ENSMUSG00000118452,1454
ENSMUSG00000096645,1711
ENSMUSG00000118431,1700
ENSMUSG00000034555,116319
ENSMUSG00000109156,352390
ENSMUSG00000079460,4803
ENSMUSG00000082358,444
ENSMUSG00000081286,390
ENSMUSG00000057439,95949
ENSMUSG00000082021,1914
ENSMUSG00000031424,16296
ENSMUSG00000083828,1121
ENSMUSG00000082504,445
ENSMUSG00000095702,511
ENSMUSG00000082421,629
ENSMUSG00000044550,1971
ENSMUSG00000080874,406
ENSMUSG00002076841,292
ENSMUSG00000049536,3496
ENSMUSG00000031422,8719
ENSMUSG00000087368,60379
ENSMUSG00000018595,22467
ENSMUSG00000082214,321
ENSMUSG00000031425,17062
ENSMUSG00000089996,2760
ENSMUSG00000042595,32909
ENSMUSG00000089191,114
ENSMUSG00000080718,586
ENSMUSG00000084086,833
ENSMUSG00000081938,874
ENSMUSG00000095988,882
ENSMUSG00000095591,882
ENSMUSG00000082011,1542
ENSMUSG00000083493,597
ENSMUSG00000023443,4929
ENSMUSG00000082696,1725
ENSMUSG00000081349,755
ENSMUSG00002075811,118
ENSMUSG00000082955,3148
ENSMUSG00000082129,112
ENSMUSG00000079699,5613
ENSMUSG00000052364,2582
ENSMUSG00000082198,1496
ENSMUSG00000081381,593
ENSMUSG00000083871,931
ENSMUSG00000080051,1091
ENSMUSG00000078208,841
ENSMUSG00000081020,1285
ENSMUSG00000060685,849
ENSMUSG00000087584,1160
ENSMUSG00000078206,855
ENSMUSG00000083468,1050
ENSMUSG00000082222,660
ENSMUSG00000071815,840
ENSMUSG00000086518,1163
ENSMUSG00000083714,515
ENSMUSG00000080050,1086
ENSMUSG00000068219,8813
ENSMUSG00000079705,8852
ENSMUSG00000079702,5647
ENSMUSG00000079701,8412
ENSMUSG00000080897,112
ENSMUSG00000081410,5651
ENSMUSG00000082496,359
ENSMUSG00000082458,1526
ENSMUSG00000079703,5957
ENSMUSG00000035371,6155
ENSMUSG00000068218,8412
ENSMUSG00000023165,7381
ENSMUSG00000079704,10902
ENSMUSG00000071816,5695
ENSMUSG00000079697,10819
ENSMUSG00000080834,276
ENSMUSG00000061778,42126
ENSMUSG00000047757,16677
ENSMUSG00000079395,32497
ENSMUSG00000082856,1491
ENSMUSG00000084112,1167
ENSMUSG00000095627,1761
ENSMUSG00000079374,1291
ENSMUSG00000096834,40251
ENSMUSG00000080071,1491
ENSMUSG00000082995,1023
ENSMUSG00000083256,1766
ENSMUSG00000079387,41563
ENSMUSG00000094712,700
ENSMUSG00000095994,1501
ENSMUSG00000083778,1130
ENSMUSG00000081463,462
ENSMUSG00000042225,115582
ENSMUSG00002076851,94
ENSMUSG00000085584,10407
ENSMUSG00000083089,1029
ENSMUSG00000118509,4267
ENSMUSG00000001127,11976
ENSMUSG00000118865,104
ENSMUSG00002075646,77
ENSMUSG00000082393,369
ENSMUSG00000037217,60403
ENSMUSG00000093408,56
ENSMUSG00000001131,4567
ENSMUSG00000080757,198
ENSMUSG00000001128,6101
ENSMUSG00000009406,17213
ENSMUSG00000001134,10355
ENSMUSG00000086877,25235
ENSMUSG00000054737,33109
ENSMUSG00000037167,9557
ENSMUSG00000031079,10055
ENSMUSG00000062814,5372
ENSMUSG00000083892,796
ENSMUSG00000087586,22517
ENSMUSG00000051537,3796
ENSMUSG00000068122,4620
ENSMUSG00000077430,130
ENSMUSG00000081641,1412
ENSMUSG00000087358,15085
ENSMUSG00000031148,13131
ENSMUSG00000039382,5989
ENSMUSG00000109493,8285
ENSMUSG00000031149,2625
ENSMUSG00000031150,9627
ENSMUSG00000082617,284
ENSMUSG00000000134,12544
ENSMUSG00000031153,30568
ENSMUSG00000080645,120
ENSMUSG00000009731,15991
ENSMUSG00000031154,33229
ENSMUSG00000031155,5130
ENSMUSG00000102846,584
ENSMUSG00000070342,4058
ENSMUSG00000105797,41011
ENSMUSG00000037531,11750
ENSMUSG00000089269,105
ENSMUSG00000104785,97514
ENSMUSG00000047676,884
ENSMUSG00000105779,861
ENSMUSG00000105190,5499
ENSMUSG00000092830,70
ENSMUSG00000105125,3171
ENSMUSG00000105425,4633
ENSMUSG00000104816,5996
ENSMUSG00000105401,4289
ENSMUSG00000039167,107199
ENSMUSG00000027673,14576
ENSMUSG00000118687,106
ENSMUSG00000054414,68433
ENSMUSG00000028037,19038
ENSMUSG00000089261,53
ENSMUSG00000039146,4155
ENSMUSG00000028036,41128
ENSMUSG00000105403,3450
ENSMUSG00000104909,7798
ENSMUSG00000087997,61
ENSMUSG00000104770,477
ENSMUSG00000104725,706
ENSMUSG00000104659,3878
ENSMUSG00000105035,555
ENSMUSG00000056900,120525
ENSMUSG00000081883,597
ENSMUSG00000104283,43987
ENSMUSG00000027963,21555
ENSMUSG00000119256,131
ENSMUSG00000039131,72391
ENSMUSG00000105698,725
ENSMUSG00000084343,669
ENSMUSG00000097293,1114
ENSMUSG00000028035,9890
ENSMUSG00000027778,112045
ENSMUSG00000027962,19739
ENSMUSG00000111756,824
ENSMUSG00000104653,12565
ENSMUSG00000105729,1026
ENSMUSG00000097362,15342
ENSMUSG00000104607,2305
ENSMUSG00000068696,3849
ENSMUSG00000034349,29885
ENSMUSG00000065580,63
ENSMUSG00000065606,94
ENSMUSG00000034317,9467
ENSMUSG00000033502,151479
ENSMUSG00000106005,2785
ENSMUSG00000089060,175
ENSMUSG00000088840,96
ENSMUSG00000027782,59964
ENSMUSG00000089417,342
ENSMUSG00000103094,2982
ENSMUSG00000094763,25944
ENSMUSG00000098207,1199
ENSMUSG00000027784,243941
ENSMUSG00000091315,540
ENSMUSG00000090941,258
ENSMUSG00000090743,1359
ENSMUSG00000098006,1013
ENSMUSG00000043300,24802
ENSMUSG00000102342,396
ENSMUSG00002076320,113
ENSMUSG00000068969,407
ENSMUSG00000027787,34388
ENSMUSG00000027674,133652
ENSMUSG00000043461,40398
ENSMUSG00000103549,873
ENSMUSG00000084665,156
ENSMUSG00000077366,130
ENSMUSG00000102525,188
ENSMUSG00000087625,63830
ENSMUSG00000102581,2826
ENSMUSG00000102498,2437
ENSMUSG00000103896,231
ENSMUSG00000119140,104
ENSMUSG00000104384,2529
ENSMUSG00000027788,21095
ENSMUSG00000088260,142
ENSMUSG00000104203,1465
ENSMUSG00000103020,726
ENSMUSG00000103423,795
ENSMUSG00000103113,279
ENSMUSG00000104954,357
ENSMUSG00000104588,56261
ENSMUSG00000089507,127
ENSMUSG00000106231,2934
ENSMUSG00000102663,558
ENSMUSG00000104023,1034
ENSMUSG00000028136,83236
ENSMUSG00000074877,288
ENSMUSG00000102666,456
ENSMUSG00000103396,440
ENSMUSG00000103815,4605
ENSMUSG00000104631,877
ENSMUSG00000098189,964
ENSMUSG00000105412,1257
ENSMUSG00000103465,158
ENSMUSG00000105522,193
ENSMUSG00000103279,504
ENSMUSG00000103859,218
ENSMUSG00000062896,376
ENSMUSG00002075728,90
ENSMUSG00000103078,513
ENSMUSG00000084752,150
ENSMUSG00000005968,46114
ENSMUSG00000118474,498
ENSMUSG00000085250,1154
ENSMUSG00000027790,79306
ENSMUSG00000102753,1864
ENSMUSG00000048304,9678
ENSMUSG00002075319,109
ENSMUSG00000102916,2124
ENSMUSG00002075221,298
ENSMUSG00000102820,140580
ENSMUSG00000102362,130445
ENSMUSG00000027792,72607
ENSMUSG00000102859,1076
ENSMUSG00000104096,8060
ENSMUSG00000096400,329
ENSMUSG00000104227,465
ENSMUSG00000102809,624
ENSMUSG00000102420,2219
ENSMUSG00000034151,105865
ENSMUSG00000034139,27708
ENSMUSG00000104301,206752
ENSMUSG00000103444,1301
ENSMUSG00000105250,384
ENSMUSG00000105241,378
ENSMUSG00000027835,40366
ENSMUSG00000033386,29950
ENSMUSG00000033377,47000
ENSMUSG00000106073,3972
ENSMUSG00000080907,16139
ENSMUSG00000105221,729
ENSMUSG00000028009,17243
ENSMUSG00000106343,681
ENSMUSG00000106314,642
ENSMUSG00000105914,642
ENSMUSG00000027677,9693
ENSMUSG00000106342,688
ENSMUSG00000028034,22290
ENSMUSG00000044667,41737
ENSMUSG00000104223,790
ENSMUSG00002076381,64
ENSMUSG00000027676,31939
ENSMUSG00000105286,690
ENSMUSG00000105475,30771
ENSMUSG00000106584,947
ENSMUSG00000119872,131
ENSMUSG00000044434,446
ENSMUSG00000105535,2174
ENSMUSG00000034098,635749
ENSMUSG00000103920,3560
ENSMUSG00000103702,338
ENSMUSG00000033342,114671
ENSMUSG00000102216,829
ENSMUSG00000088481,76
ENSMUSG00000102489,1270
ENSMUSG00000103849,6386
ENSMUSG00000102872,1498
ENSMUSG00000102393,371
ENSMUSG00000105026,1412
ENSMUSG00000103312,440
ENSMUSG00000102637,1563
ENSMUSG00000103817,949
ENSMUSG00000104782,1637
ENSMUSG00000084370,1829
ENSMUSG00000102341,845
ENSMUSG00002076884,342
ENSMUSG00000102438,666
ENSMUSG00000091361,555
ENSMUSG00000070443,998
ENSMUSG00000037096,443
ENSMUSG00000119445,129
ENSMUSG00000028007,87289
ENSMUSG00002076621,99
ENSMUSG00000104678,441
ENSMUSG00000104703,4396
ENSMUSG00000065569,72
ENSMUSG00002075293,109
ENSMUSG00000104178,1227
ENSMUSG00000104033,2119
ENSMUSG00000104362,4130
ENSMUSG00000102729,3510
ENSMUSG00000033308,870795
ENSMUSG00000106542,2233
ENSMUSG00000087806,130
ENSMUSG00000106037,345
ENSMUSG00000062232,223986
ENSMUSG00000064693,103
ENSMUSG00000104585,40994
ENSMUSG00000102545,2456
ENSMUSG00000091685,85907
ENSMUSG00000039103,17745
ENSMUSG00000104621,2774
ENSMUSG00000061175,111822
ENSMUSG00000089746,879
ENSMUSG00000068957,4388
ENSMUSG00000103564,646
ENSMUSG00000028134,64646
ENSMUSG00000105572,2042
ENSMUSG00000106099,3238
ENSMUSG00000106075,177
ENSMUSG00002076635,120
ENSMUSG00002076177,120
ENSMUSG00000104726,807
ENSMUSG00000065684,105
ENSMUSG00000027804,12285
ENSMUSG00000027680,49399
ENSMUSG00000089027,127
ENSMUSG00000105207,3840
ENSMUSG00000105243,290
ENSMUSG00000104749,696
ENSMUSG00000105135,1094
ENSMUSG00000027809,25075
ENSMUSG00000102370,1288
ENSMUSG00000027811,3741
ENSMUSG00000027679,25292
ENSMUSG00000028133,15755
ENSMUSG00000105176,5341
ENSMUSG00000106329,2621
ENSMUSG00000098042,994
ENSMUSG00000034009,96183
ENSMUSG00000098204,3509
ENSMUSG00000105739,885
ENSMUSG00000092196,53540
ENSMUSG00000105577,1667
ENSMUSG00000092242,7724
ENSMUSG00000099437,779
ENSMUSG00002075173,213
ENSMUSG00000106525,6937
ENSMUSG00000105222,3729
ENSMUSG00002075164,271
ENSMUSG00000104797,78
ENSMUSG00000104901,2832
ENSMUSG00000074637,2056
ENSMUSG00002075836,107
ENSMUSG00000105284,630
ENSMUSG00000105101,113
ENSMUSG00000105153,7039
ENSMUSG00000106519,10271
ENSMUSG00000114832,52615
ENSMUSG00000098862,106
ENSMUSG00000105651,19669
ENSMUSG00002075462,91
ENSMUSG00000106512,167
ENSMUSG00000106496,918
ENSMUSG00000105040,435
ENSMUSG00000054942,66558
ENSMUSG00000027956,30115
ENSMUSG00000028132,61306
ENSMUSG00000077461,102
ENSMUSG00000106619,603
ENSMUSG00000104902,771
ENSMUSG00000105662,69011
ENSMUSG00000119567,104
ENSMUSG00000027955,61747
ENSMUSG00000103181,158193
ENSMUSG00000039887,71321
ENSMUSG00000103193,1077
ENSMUSG00000105307,2324
ENSMUSG00002075985,267
ENSMUSG00000103154,150
ENSMUSG00000103929,3106
ENSMUSG00000102379,49472
ENSMUSG00000087123,317
ENSMUSG00000037400,102142
ENSMUSG00000104897,557
ENSMUSG00000097713,988
ENSMUSG00000027708,41367
ENSMUSG00000085655,4991
ENSMUSG00000105095,821
ENSMUSG00000033981,121385
ENSMUSG00002075502,110
ENSMUSG00000027709,40845
ENSMUSG00000028020,70061
ENSMUSG00000105092,8667
ENSMUSG00000103419,467
ENSMUSG00000105556,2642
ENSMUSG00000025437,47128
ENSMUSG00000106096,320
ENSMUSG00000106293,820
ENSMUSG00000086392,8915
ENSMUSG00000104822,2311
ENSMUSG00000105710,1411
ENSMUSG00000104546,1777
ENSMUSG00000104548,3078
ENSMUSG00000028019,177624
ENSMUSG00000085106,3029
ENSMUSG00000102223,279
ENSMUSG00000102710,784
ENSMUSG00000104732,2354
ENSMUSG00000103695,3136
ENSMUSG00000089444,139
ENSMUSG00000056023,3195
ENSMUSG00000047696,46303
ENSMUSG00000028015,24124
ENSMUSG00000027710,26874
ENSMUSG00000105055,2587
ENSMUSG00000105419,1967
ENSMUSG00000028011,19112
ENSMUSG00000033883,19325
ENSMUSG00000058400,42887
ENSMUSG00000028008,24311
ENSMUSG00000104568,2334
ENSMUSG00000106180,942
ENSMUSG00000106140,2333
ENSMUSG00000105281,498
ENSMUSG00000105792,546
ENSMUSG00000028005,42679
ENSMUSG00000027712,26971
ENSMUSG00000098808,63
ENSMUSG00000027713,6362
ENSMUSG00000085320,7005
ENSMUSG00000033910,52646
ENSMUSG00000085007,6756
ENSMUSG00000098712,62
ENSMUSG00000083388,698
ENSMUSG00000028125,135616
ENSMUSG00000104887,102264
ENSMUSG00000105351,411
ENSMUSG00000104799,1506
ENSMUSG00000078592,1001
ENSMUSG00002076165,101
ENSMUSG00000039068,66823
ENSMUSG00000027714,13121
ENSMUSG00000039058,205545
ENSMUSG00000097745,14519
ENSMUSG00000028124,25175
ENSMUSG00000057359,6843
ENSMUSG00000093392,491
ENSMUSG00000027715,7285
ENSMUSG00000039756,10883
ENSMUSG00000033900,37196
ENSMUSG00000105057,10174
ENSMUSG00000076456,118
ENSMUSG00000028004,9701
ENSMUSG00000102514,498
ENSMUSG00000102629,2880
ENSMUSG00000104772,579
ENSMUSG00000104898,5336
ENSMUSG00002074992,241
ENSMUSG00000105034,17259
ENSMUSG00000033882,39255
ENSMUSG00000028121,110413
ENSMUSG00000086273,39161
ENSMUSG00000104574,32617
ENSMUSG00002075702,155
ENSMUSG00000028003,11394
ENSMUSG00000102595,81823
ENSMUSG00000033860,6844
ENSMUSG00000028001,7412
ENSMUSG00000039047,71809
ENSMUSG00000090095,1287
ENSMUSG00000033831,9722
ENSMUSG00000039037,165165
ENSMUSG00000090040,166
ENSMUSG00000090163,631
ENSMUSG00000105894,984
ENSMUSG00000105337,9158
ENSMUSG00000052544,526908
ENSMUSG00000105023,2145
ENSMUSG00000106024,3375
ENSMUSG00002075751,111
ENSMUSG00000104908,10994
ENSMUSG00000104964,910
ENSMUSG00002076290,267
ENSMUSG00000089237,115
ENSMUSG00000106011,292
ENSMUSG00000058508,81
ENSMUSG00000062046,2782
ENSMUSG00000077174,122
ENSMUSG00000037325,40335
ENSMUSG00000038997,10873
ENSMUSG00000039735,80990
ENSMUSG00000027716,69685
ENSMUSG00000082548,251
ENSMUSG00000084027,606
ENSMUSG00000104773,56
ENSMUSG00000106194,9690
ENSMUSG00000106364,2548
ENSMUSG00000106562,486
ENSMUSG00000027998,16833
ENSMUSG00000074517,3970
ENSMUSG00000102692,229261
ENSMUSG00000103459,2388
ENSMUSG00000101334,18759
ENSMUSG00002074954,297
ENSMUSG00000102137,553
ENSMUSG00000104082,32251
ENSMUSG00000027995,5495
ENSMUSG00000005493,48989
ENSMUSG00000088764,124
ENSMUSG00000038777,13519
ENSMUSG00000038766,36150
ENSMUSG00000053192,9542
ENSMUSG00000050315,159577
ENSMUSG00000105562,599
ENSMUSG00000106220,2627
ENSMUSG00000106490,2547
ENSMUSG00000046722,7677
ENSMUSG00000068860,4678
ENSMUSG00000039234,98186
ENSMUSG00000038975,4856
ENSMUSG00000064731,70
ENSMUSG00000065738,80
ENSMUSG00000065463,79
ENSMUSG00000105820,3763
ENSMUSG00000033767,142520
ENSMUSG00000028115,9922
ENSMUSG00000103261,4484
ENSMUSG00000033752,67853
ENSMUSG00000015711,28402
ENSMUSG00000028114,17811
ENSMUSG00000080545,129
ENSMUSG00000105784,3119
ENSMUSG00000062908,22275
ENSMUSG00000027978,59684
ENSMUSG00000105058,386
ENSMUSG00000092730,129
ENSMUSG00000104670,732
ENSMUSG00000028360,222473
ENSMUSG00000090114,450
ENSMUSG00000104622,2248
ENSMUSG00000106500,2007
ENSMUSG00000038712,13222
ENSMUSG00000096225,24365
ENSMUSG00000093738,3433
ENSMUSG00000015702,10708
ENSMUSG00000047583,20664
ENSMUSG00000027977,164685
ENSMUSG00000104860,2257
ENSMUSG00000119894,106
ENSMUSG00000080842,600
ENSMUSG00000081939,1007
ENSMUSG00000104531,72747
ENSMUSG00000090474,429
ENSMUSG00000106238,246
ENSMUSG00000044528,3888
ENSMUSG00000015714,8515
ENSMUSG00000106423,97351
ENSMUSG00002076850,297
ENSMUSG00000098033,1011
ENSMUSG00000106001,2638
ENSMUSG00000027993,107069
ENSMUSG00000104043,1028
ENSMUSG00000104004,30545
ENSMUSG00000027971,324823
ENSMUSG00000032854,50379
ENSMUSG00002076235,267
ENSMUSG00000106503,2030
ENSMUSG00000041842,38231
ENSMUSG00000106094,1245
ENSMUSG00000046561,76691
ENSMUSG00000090427,6386
ENSMUSG00000105695,4054
ENSMUSG00000105233,207
ENSMUSG00000074513,84889
ENSMUSG00000028199,26471
ENSMUSG00000103204,23568
ENSMUSG00000102805,1391090
ENSMUSG00000085625,594
ENSMUSG00000103741,897
ENSMUSG00000047819,3458
ENSMUSG00000056498,38383
ENSMUSG00000078161,103931
ENSMUSG00000092522,2685
ENSMUSG00000037270,189927
ENSMUSG00000086090,7820
ENSMUSG00000027719,48985
ENSMUSG00000081705,696
ENSMUSG00000082878,852
ENSMUSG00000083857,1104
ENSMUSG00000027720,5436
ENSMUSG00000084754,5708
ENSMUSG00000028086,163930
ENSMUSG00000027718,7228
ENSMUSG00000086517,1136
ENSMUSG00000104998,475
ENSMUSG00002075204,109
ENSMUSG00000102919,3885
ENSMUSG00000040086,269108
ENSMUSG00000104290,660
ENSMUSG00000102703,1265
ENSMUSG00000099995,14511
ENSMUSG00000118443,9947
ENSMUSG00000102238,3991
ENSMUSG00000105012,30604
ENSMUSG00000110441,30941
ENSMUSG00000080424,121
ENSMUSG00000106422,9073
ENSMUSG00000085527,17899
ENSMUSG00000053870,8485
ENSMUSG00000064765,110
ENSMUSG00000045031,3824
ENSMUSG00000106407,92347
ENSMUSG00000051444,8896
ENSMUSG00000083353,318
ENSMUSG00000054779,14408
ENSMUSG00000105063,2503
ENSMUSG00000037225,61455
ENSMUSG00000105134,2895
ENSMUSG00000028085,81503
ENSMUSG00000028182,100846
ENSMUSG00000104122,2790
ENSMUSG00000103511,665
ENSMUSG00000103295,870
ENSMUSG00000103981,269
ENSMUSG00000104329,4503
ENSMUSG00000065807,103
ENSMUSG00000102443,1104
ENSMUSG00000104377,3816
ENSMUSG00000104553,32238
ENSMUSG00000104826,5754
ENSMUSG00000105949,1172
ENSMUSG00000104573,465
ENSMUSG00000051000,86203
ENSMUSG00000050174,14686
ENSMUSG00000031286,17667
ENSMUSG00000106508,1543
ENSMUSG00000119325,106
ENSMUSG00000103993,474
ENSMUSG00000044330,287
ENSMUSG00002075155,118
ENSMUSG00000118701,61
ENSMUSG00000098444,63
ENSMUSG00000040037,754651
ENSMUSG00000104696,2569
ENSMUSG00000106047,1327
ENSMUSG00000106385,3241
ENSMUSG00000105290,1673
ENSMUSG00000083122,474
ENSMUSG00000086708,16917
ENSMUSG00000106018,3177
ENSMUSG00000105803,1564
ENSMUSG00000102322,1198
ENSMUSG00000077581,131
ENSMUSG00000119092,106
ENSMUSG00000118872,106
ENSMUSG00000118829,106
ENSMUSG00000104555,769
ENSMUSG00000027722,159200
ENSMUSG00000106166,5965
ENSMUSG00000080723,320
ENSMUSG00000081093,648
ENSMUSG00000085677,1363
ENSMUSG00000104605,2077
ENSMUSG00000037211,4518
ENSMUSG00000106062,3345
ENSMUSG00000104935,3187
ENSMUSG00000058174,10131
ENSMUSG00000100755,424
ENSMUSG00000097304,374
ENSMUSG00000089123,108
ENSMUSG00000106621,1105
ENSMUSG00000105252,1267
ENSMUSG00000106461,93915
ENSMUSG00000087457,475
ENSMUSG00000105099,558
ENSMUSG00000118777,130
ENSMUSG00000105219,35562
ENSMUSG00000105359,479
ENSMUSG00000106002,4968
ENSMUSG00000105943,342
ENSMUSG00000092986,248
ENSMUSG00000106008,4238
ENSMUSG00000106485,1180
ENSMUSG00000105516,17080
ENSMUSG00000028082,159417
ENSMUSG00000106201,831
ENSMUSG00000049013,8681
ENSMUSG00000065847,121
ENSMUSG00000044864,33440
ENSMUSG00002076557,105
ENSMUSG00000105360,531
ENSMUSG00000106168,1311
ENSMUSG00000086181,13689
ENSMUSG00000028081,4762
ENSMUSG00000064984,67
ENSMUSG00000064390,70
ENSMUSG00000103408,2788
ENSMUSG00000102218,432
ENSMUSG00000089394,110
ENSMUSG00000046743,125045
ENSMUSG00000105910,1079
ENSMUSG00000104792,372
ENSMUSG00000107333,285
ENSMUSG00000050533,597
ENSMUSG00000118708,118
ENSMUSG00000106786,2718
ENSMUSG00000065945,159
ENSMUSG00000119128,84
ENSMUSG00000106846,279
ENSMUSG00000106948,3834
ENSMUSG00000037884,18045
ENSMUSG00002075027,73
ENSMUSG00000028180,14250
ENSMUSG00000065431,70
ENSMUSG00000040016,77856
ENSMUSG00000106632,6004
ENSMUSG00000060798,64288
ENSMUSG00000106419,1075
ENSMUSG00000104862,409
ENSMUSG00000089932,299
ENSMUSG00000069041,17242
ENSMUSG00000028179,30829
ENSMUSG00000104528,2230
ENSMUSG00000028177,12644
ENSMUSG00000039988,60620
